position_mean,rep
0,52447
0,52448
-0.001028576596002565,52449
0,52450
0.004459417731803155,52451
4.730362587298395e-4,52452
0,52453
-0.019828364514985597,52454
0,52455
0,52456
0,52457
0,52458
0,52459
0,52460
0,52461
0,52462
0,52463
0,52464
-0.003219365986829841,52465
0,52466
0,52467
0,52468
0,52469
-0.017452013046271347,52470
0,52471
0,52472
0,52473
0,52474
0,52475
-0.007228670337967223,52476
0,52477
0,52478
0,52479
0,52480
0,52481
0,52482
0,52483
0,52484
0,52485
-0.0033836375718981266,52486
0,52487
0,52488
0,52489
0,52490
0,52491
0,52492
0,52493
0,52494
-0.007636619906858601,52495
-0.002040864693308577,52496
0,52497
0,52498
0,52499
0,52500
0,52501
0,52502
-0.017452013046271347,52503
0,52504
0,52505
0,52506
0,52507
0.0030260021735166107,52508
0,52509
0,52510
0,52511
0,52512
0,52513
-0.020423068438273233,52514
-3.159512287771e-5,52515
0,52516
0,52517
0,52518
0,52519
0,52520
0,52521
0,52522
0,52523
0,52524
0,52525
0,52526
0,52527
-7.964585562395549e-5,52528
0,52529
0,52530
0,52531
0,52532
-0.0020614870435189912,52533
0,52534
0,52535
0,52536
-0.006244250296078923,52537
0,52538
0,52539
0,52540
-0.03890560271516516,52541
0,52542
0,52543
-0.016302814030278803,52544
0,52545
0.0035906065509985416,52546
0,52547
0,52548
0,52549
0,52550
0,52551
0,52552
0,52553
-0.017452013046271347,52554
0,52555
0,52556
0,52557
-0.023179494086955806,52558
0,52559
0,52560
0,52561
0,52562
0,52563
0,52564
0,52565
0,52566
0,52567
4.5782360466061444e-4,52568
0,52569
0,52570
0,52571
0.0023429316765848996,52572
0,52573
0,52574
0,52575
0,52576
0,52577
0,52578
-0.014795962343007988,52579
-0.0036843643559052825,52580
0,52581
0,52582
0,52583
0,52584
-0.00478111983332808,52585
0,52586
0,52587
0,52588
0,52589
0,52590
0,52591
0,52592
0,52593
-0.01593777730359362,52594
0,52595
0,52596
0,52597
0,52598
0,52599
-0.007636619906858601,52600
0,52601
0,52602
0,52603
0,52604
0,52605
0,52606
0.006455771983820533,52607
-0.003372124895409911,52608
0,52609
0,52610
0,52611
0,52612
0,52613
0,52614
0,52615
0,52616
0,52617
-7.964585562395549e-5,52618
0,52619
0,52620
0,52621
0,52622
0,52623
-0.007636619906858601,52624
0,52625
0,52626
0,52627
0.0192637146649791,52628
0,52629
0,52630
0,52631
-0.001913396651275581,52632
0,52633
0,52634
0,52635
0,52636
0,52637
0,52638
0,52639
0,52640
0,52641
0,52642
-4.2186742364145696e-4,52643
0,52644
0,52645
0,52646
0,52647
0,52648
0,52649
0,52650
0,52651
0,52652
0,52653
0,52654
0,52655
-0.019828364514985597,52656
0,52657
0,52658
0,52659
0,52660
0,52661
0,52662
0,52663
0,52664
0,52665
-0.00478111983332808,52666
0,52667
0,52668
0,52669
0,52670
0,52671
-0.007464427459267657,52672
0.01056787521535033,52673
0,52674
0,52675
0,52676
0,52677
0,52678
0,52679
0,52680
0,52681
0,52682
0,52683
0,52684
0,52685
0,52686
0.006405214998718682,52687
0,52688
0,52689
0.003466234533170981,52690
0,52691
0,52692
0,52693
0,52694
0,52695
0,52696
0,52697
0,52698
0,52699
0,52700
0,52701
-0.019828364514985597,52702
0,52703
0,52704
0,52705
0,52706
0,52707
0,52708
0,52709
0.0030260021735166107,52710
0,52711
0,52712
0,52713
0,52714
0,52715
0,52716
0,52717
0,52718
0,52719
0,52720
0,52721
0,52722
-0.003372124895409911,52723
0,52724
-0.019395638534486573,52725
-0.006701685335137636,52726
0,52727
0,52728
0,52729
-0.008501117588716984,52730
0,52731
0,52732
0,52733
0,52734
0,52735
0,52736
0,52737
-0.019305065309160152,52738
0,52739
0,52740
0,52741
0,52742
-0.00840421738867407,52743
0,52744
0,52745
-4.2186742364145696e-4,52746
0,52747
0,52748
0,52749
1.33202377755843e-4,52750
0,52751
-0.0078064735911447265,52752
0,52753
0,52754
-0.007228670337967223,52755
0.003466234533170981,52756
0,52757
0,52758
0,52759
0,52760
-0.0015670513644740099,52761
0,52762
0,52763
-0.045796844662601414,52764
0.00978480957379339,52765
0,52766
0,52767
-0.006478005614077911,52768
0,52769
0,52770
0,52771
0,52772
0,52773
0,52774
0,52775
0,52776
0,52777
0,52778
0,52779
0,52780
0,52781
0,52782
0,52783
0,52784
0,52785
0,52786
0,52787
0,52788
-0.017452013046271347,52789
0.004459417731803155,52790
-0.00476843515251312,52791
0,52792
0,52793
0,52794
0,52795
0,52796
0,52797
0,52798
0,52799
0,52800
0,52801
0,52802
0,52803
0,52804
0,52805
0,52806
0,52807
0,52808
0,52809
0,52810
0,52811
0,52812
0,52813
-0.015334429890724957,52814
0,52815
0,52816
0,52817
0,52818
0.010318522156090821,52819
0,52820
-0.001913396651275581,52821
0,52822
0,52823
0,52824
0,52825
-0.002040864693308577,52826
0,52827
-0.006244250296078923,52828
0,52829
-0.0020701548436225536,52830
-0.019305065309160152,52831
0,52832
-0.03160909311958902,52833
-0.006075644955019924,52834
0,52835
0,52836
0,52837
1.33202377755843e-4,52838
0,52839
0,52840
0,52841
0,52842
0,52843
0,52844
0.026900334571837704,52845
0,52846
0,52847
-0.002156749625718732,52848
0,52849
0,52850
-0.007636619906858601,52851
0,52852
0,52853
0,52854
0,52855
0,52856
0.01352806206090661,52857
-0.015310503984503062,52858
0,52859
-0.004285470027626392,52860
0,52861
0,52862
0,52863
0,52864
0,52865
0,52866
0,52867
0,52868
0,52869
0,52870
0,52871
0,52872
-0.003219365986829841,52873
0,52874
0,52875
-0.04132627222355641,52876
0,52877
0.005576194371679362,52878
0.01545598363944993,52879
0,52880
0,52881
0,52882
0,52883
-0.002040864693308577,52884
-0.04316631186854477,52885
0.00291356827288528,52886
0,52887
-0.02386512564690384,52888
0,52889
0.003466234533170981,52890
0,52891
0,52892
0,52893
0,52894
-0.005697735006231036,52895
0,52896
0,52897
-0.00840421738867407,52898
-0.001913396651275581,52899
-0.024383295090968416,52900
0,52901
0,52902
0,52903
4.730362587298395e-4,52904
0,52905
0,52906
0,52907
0,52908
0,52909
0,52910
0,52911
-0.002156749625718732,52912
0,52913
0,52914
0,52915
-0.005698176754505773,52916
0,52917
0,52918
2.7277683296234587e-4,52919
0,52920
0,52921
0,52922
0,52923
0,52924
0,52925
-0.0033836375718981266,52926
0,52927
0,52928
0.006405214998718682,52929
0,52930
-0.017875900157328106,52931
0,52932
0.005251141233690702,52933
-1.38982668267189e-4,52934
0,52935
0,52936
0,52937
4.730362587298395e-4,52938
0,52939
0,52940
0,52941
0,52942
0,52943
0,52944
4.5782360466061444e-4,52945
-0.02885386753001342,52946
-4.2186742364145696e-4,52947
0,52948
0,52949
0,52950
-0.005087489217035602,52951
0,52952
0,52953
0,52954
0,52955
0,52956
-0.01593777730359362,52957
0.026900334571837704,52958
0,52959
-0.015310503984503062,52960
0,52961
0,52962
0,52963
-0.0078064735911447265,52964
0,52965
0.005639166778599108,52966
0,52967
0.020448073342689763,52968
0,52969
0.00978480957379339,52970
9.44396571976636e-4,52971
0,52972
0,52973
0,52974
-0.0078064735911447265,52975
0,52976
0,52977
0.011397080142143268,52978
0,52979
0,52980
0,52981
0,52982
0,52983
0,52984
0.004659204088992387,52985
0,52986
0,52987
0,52988
0,52989
0,52990
0,52991
0,52992
0.00882119103800497,52993
0,52994
0,52995
0,52996
0,52997
0,52998
-0.0044798408078328454,52999
0,53000
0.00978480957379339,53001
-0.005698176754505773,53002
-0.001555996374144509,53003
0,53004
0,53005
0,53006
0,53007
0,53008
0,53009
0,53010
-0.014522307624196743,53011
0,53012
0,53013
0.0013096354574630002,53014
0,53015
0,53016
3.061583234690155e-4,53017
0,53018
0,53019
0,53020
0,53021
-0.0036843643559052825,53022
0,53023
0,53024
-0.008466096946154824,53025
-4.2186742364145696e-4,53026
0,53027
0,53028
0,53029
0,53030
-0.025526099521216632,53031
0,53032
0,53033
0,53034
0,53035
0,53036
-0.019305065309160152,53037
-0.019305065309160152,53038
0,53039
0.020368427487065806,53040
0,53041
0,53042
0,53043
0,53044
0,53045
0,53046
0,53047
0,53048
0,53049
-0.005245444275450642,53050
0.010318522156090821,53051
-0.00476843515251312,53052
0,53053
0,53054
0,53055
0,53056
0,53057
0,53058
0,53059
0,53060
0,53061
0,53062
0,53063
0,53064
0,53065
0,53066
0,53067
0,53068
0,53069
-0.020423068438273233,53070
-0.001037915001157607,53071
0,53072
0,53073
0,53074
0,53075
0,53076
0,53077
0,53078
0,53079
0,53080
-0.006075644955019924,53081
0,53082
0,53083
0,53084
0,53085
0,53086
0,53087
0,53088
0,53089
0,53090
0,53091
0.004516472908527317,53092
0,53093
0.0016230204481933151,53094
0,53095
0,53096
-0.006244250296078923,53097
0,53098
0,53099
0,53100
0,53101
0,53102
0,53103
0,53104
0,53105
0,53106
0,53107
0,53108
0,53109
0,53110
0,53111
0,53112
0,53113
0,53114
0.0030260021735166107,53115
7.12876992439045e-4,53116
0,53117
1.33202377755843e-4,53118
0,53119
0,53120
-0.005697735006231036,53121
0,53122
0,53123
0,53124
0,53125
0,53126
0,53127
0,53128
0,53129
0,53130
0,53131
-0.0036843643559052825,53132
0,53133
0.020448073342689763,53134
0,53135
0,53136
0,53137
0,53138
0.026900334571837704,53139
0,53140
0,53141
0,53142
0,53143
0,53144
0,53145
0,53146
0,53147
0,53148
-0.0041526302489855,53149
0,53150
-0.0336349873633415,53151
0,53152
0,53153
-0.019305065309160152,53154
0,53155
0,53156
0.004459417731803155,53157
0,53158
0,53159
-0.004285470027626392,53160
0,53161
-0.011046798047552665,53162
0,53163
0,53164
0,53165
0,53166
0,53167
0,53168
0,53169
0,53170
0,53171
0,53172
0.00978480957379339,53173
0,53174
0,53175
0,53176
-0.0044798408078328454,53177
0,53178
0,53179
-0.003503870183626441,53180
0,53181
0,53182
0,53183
0,53184
0,53185
0,53186
-0.00840421738867407,53187
0,53188
0,53189
0,53190
0,53191
0,53192
0,53193
0,53194
0,53195
0,53196
0,53197
0,53198
0,53199
0,53200
0,53201
0.020448073342689763,53202
0,53203
0.0030260021735166107,53204
0,53205
0,53206
0.009050768640731248,53207
-0.0041526302489855,53208
0,53209
0,53210
0,53211
0,53212
-0.02072800759175995,53213
0,53214
0,53215
0,53216
0.00217030195619414,53217
0,53218
0,53219
0,53220
-0.0047068710229016385,53221
0,53222
0,53223
0,53224
0,53225
-0.004285470027626392,53226
3.061583234690155e-4,53227
0,53228
0.026900334571837704,53229
-0.0023495330813577313,53230
0,53231
0,53232
0,53233
0,53234
1.33202377755843e-4,53235
0,53236
0,53237
0,53238
0,53239
0,53240
-0.02072800759175995,53241
0,53242
0,53243
0,53244
0,53245
0,53246
0,53247
0.006455771983820533,53248
0.011487197367598033,53249
0,53250
0,53251
0,53252
0,53253
0.0023429316765848996,53254
0,53255
0,53256
-0.0020762110384194574,53257
0,53258
0,53259
0,53260
0,53261
0,53262
-0.0078064735911447265,53263
-0.002429178936981687,53264
0,53265
0,53266
-0.008466096946154824,53267
-0.001028576596002565,53268
0,53269
0,53270
-0.007244238842754333,53271
0,53272
0,53273
0,53274
-0.006701685335137636,53275
0,53276
0,53277
-0.03555555286515106,53278
-7.964585562395549e-5,53279
-0.020189700136590338,53280
0,53281
0,53282
0,53283
0,53284
0,53285
0,53286
0,53287
0,53288
0,53289
0,53290
0,53291
0,53292
0,53293
0,53294
0,53295
0.020448073342689763,53296
0,53297
0,53298
0,53299
0,53300
0,53301
0,53302
0,53303
0,53304
0.024918336533066004,53305
0,53306
-0.017875900157328106,53307
0,53308
0,53309
0,53310
-0.002941973247278146,53311
0,53312
0,53313
0,53314
0,53315
0,53316
0,53317
0,53318
0,53319
0,53320
0,53321
0,53322
0,53323
0,53324
0,53325
-0.002040864693308577,53326
0.002129302485522789,53327
0,53328
0,53329
0,53330
-0.005697735006231036,53331
0,53332
0,53333
0,53334
0,53335
-0.00840421738867407,53336
0,53337
-0.007228670337967223,53338
0,53339
0,53340
-0.006244250296078923,53341
0,53342
0,53343
0,53344
0,53345
0,53346
0,53347
0,53348
0,53349
0,53350
0,53351
0,53352
0,53353
-0.0047068710229016385,53354
0,53355
0,53356
0,53357
0,53358
0,53359
0,53360
0.024918336533066004,53361
0,53362
0,53363
0,53364
0,53365
0,53366
0,53367
0,53368
0,53369
0,53370
-0.005165798419826686,53371
-0.008466096946154824,53372
0,53373
0,53374
0,53375
0,53376
0,53377
0,53378
0,53379
-0.005087489217035602,53380
0,53381
0,53382
0,53383
0,53384
0.0030260021735166107,53385
0,53386
0,53387
-0.003372124895409911,53388
0,53389
0,53390
0,53391
0,53392
0,53393
0,53394
0,53395
0,53396
0,53397
-0.014522307624196743,53398
0,53399
0,53400
0.0016230204481933151,53401
0,53402
0,53403
0,53404
0,53405
0,53406
0,53407
4.730362587298395e-4,53408
0,53409
0,53410
0,53411
0,53412
0,53413
0,53414
0,53415
0,53416
0,53417
0,53418
0,53419
0,53420
0,53421
0,53422
0,53423
0,53424
-0.0052721541010208785,53425
0.030835759082222865,53426
0,53427
0,53428
0,53429
0,53430
0,53431
0,53432
0,53433
0,53434
0,53435
0,53436
0,53437
0,53438
-0.016942977132587994,53439
0,53440
0,53441
7.12876992439045e-4,53442
0,53443
0,53444
-0.001555996374144509,53445
0,53446
-0.006701685335137636,53447
0,53448
0,53449
0,53450
0.0018439065659418615,53451
-0.023998328024659683,53452
0,53453
0,53454
0,53455
0,53456
0,53457
0,53458
-0.002156749625718732,53459
0,53460
0,53461
0,53462
-0.024383295090968416,53463
0,53464
0,53465
0,53466
0,53467
0,53468
0,53469
0,53470
0,53471
0,53472
0.0023429316765848996,53473
0,53474
0,53475
0,53476
0,53477
0,53478
0,53479
0,53480
0,53481
0,53482
0,53483
0,53484
0,53485
0,53486
0.005576194371679362,53487
0,53488
0,53489
-0.008501117588716984,53490
0,53491
0,53492
-0.007611573405781354,53493
-0.003503870183626441,53494
0,53495
0,53496
0,53497
0,53498
-4.2186742364145696e-4,53499
0,53500
0,53501
0,53502
0,53503
1.33202377755843e-4,53504
0,53505
0,53506
0,53507
0,53508
0,53509
0.004516472908527317,53510
0,53511
0,53512
0,53513
0,53514
0,53515
0,53516
0,53517
0,53518
0,53519
-0.0021349153227228565,53520
0,53521
0,53522
0,53523
0,53524
0,53525
0,53526
0,53527
0,53528
0.01056787521535033,53529
0,53530
0,53531
0,53532
0,53533
0,53534
0,53535
0,53536
0,53537
0,53538
0,53539
0,53540
0.0023341052665111417,53541
0,53542
0,53543
0,53544
0,53545
0,53546
0.00393542451038516,53547
0,53548
0,53549
-0.005697735006231036,53550
0,53551
-0.001028576596002565,53552
0,53553
-0.020189700136590338,53554
0,53555
0,53556
0.006405214998718682,53557
0,53558
0,53559
0,53560
0,53561
0,53562
0,53563
-0.018179599914906114,53564
0.009772593515236008,53565
-0.003471542421343342,53566
0,53567
0,53568
0,53569
0,53570
-0.019487060139710456,53571
0,53572
-0.001037915001157607,53573
0,53574
0,53575
-0.007228670337967223,53576
0,53577
0,53578
-0.0021349153227228565,53579
0,53580
0,53581
0,53582
0,53583
0,53584
0,53585
0,53586
0,53587
0,53588
0,53589
-0.004285470027626392,53590
0,53591
-0.007464427459267657,53592
-0.00478111983332808,53593
0,53594
0,53595
0,53596
0,53597
0,53598
0,53599
0,53600
0,53601
0,53602
0,53603
-0.015334429890724957,53604
0,53605
0,53606
-0.001037915001157607,53607
0,53608
-0.00840421738867407,53609
0,53610
0,53611
0,53612
0,53613
0,53614
0,53615
0,53616
0,53617
4.730362587298395e-4,53618
0,53619
0,53620
0,53621
0.0023026681060844224,53622
0,53623
0,53624
0,53625
0,53626
0,53627
-0.003471542421343342,53628
0,53629
0,53630
0,53631
0,53632
-0.01736812856021657,53633
0,53634
-0.001913396651275581,53635
0,53636
0,53637
0,53638
0,53639
0,53640
0,53641
-0.024383295090968416,53642
0,53643
-0.001028576596002565,53644
0,53645
0,53646
0,53647
0,53648
-0.0020762110384194574,53649
0,53650
0.009050768640731248,53651
0,53652
0,53653
0,53654
0,53655
0,53656
0,53657
0,53658
0,53659
0,53660
0,53661
0,53662
0,53663
0,53664
-0.005697735006231036,53665
0,53666
-0.005165798419826686,53667
-0.0020701548436225536,53668
-0.006701685335137636,53669
0,53670
0,53671
0,53672
0,53673
0,53674
0,53675
0,53676
-0.014795962343007988,53677
0,53678
0,53679
0,53680
0,53681
0,53682
-0.019395638534486573,53683
0,53684
0,53685
0,53686
0,53687
0,53688
0,53689
0,53690
4.5782360466061444e-4,53691
0,53692
0,53693
0,53694
0,53695
0,53696
0,53697
0,53698
0,53699
0,53700
0,53701
0,53702
0,53703
-0.0047068710229016385,53704
0,53705
0,53706
0,53707
0,53708
0,53709
0,53710
0,53711
0,53712
-0.02984631828907812,53713
0,53714
0,53715
0.009050768640731248,53716
-0.019305065309160152,53717
-0.01978034816984232,53718
-4.2186742364145696e-4,53719
0.00978480957379339,53720
0,53721
0,53722
0,53723
0,53724
-0.0044798408078328454,53725
0,53726
0,53727
0,53728
0,53729
0,53730
0,53731
0,53732
-0.01593777730359362,53733
0,53734
0,53735
0,53736
0,53737
0,53738
0,53739
0,53740
0,53741
0,53742
0,53743
0.009772593515236008,53744
0,53745
0,53746
0,53747
0.0023341052665111417,53748
0,53749
0,53750
0.0018439065659418615,53751
0,53752
0,53753
-0.01124857891001921,53754
-0.01124857891001921,53755
0,53756
-0.005697735006231036,53757
0,53758
0,53759
0,53760
0,53761
-0.0033836375718981266,53762
0,53763
0,53764
0,53765
0,53766
-0.005697735006231036,53767
0,53768
0,53769
0,53770
0,53771
-0.007907203021526513,53772
-0.014795962343007988,53773
0,53774
0,53775
0,53776
0,53777
0,53778
0.02118188971593666,53779
0,53780
0.004516472908527317,53781
0.026900334571837704,53782
0,53783
0,53784
0.002129302485522789,53785
-0.02885386753001342,53786
-0.012904959047874092,53787
0,53788
0,53789
-0.007228670337967223,53790
0,53791
0,53792
0,53793
0,53794
0,53795
0,53796
0,53797
0.00291356827288528,53798
0,53799
0,53800
0,53801
0,53802
0,53803
0,53804
0,53805
0,53806
0,53807
-0.0020701548436225536,53808
0,53809
0,53810
0,53811
0,53812
0.004242877201070897,53813
0,53814
0,53815
0,53816
4.414411358521295e-4,53817
0,53818
0,53819
0,53820
0.024918336533066004,53821
-0.024524097539051135,53822
0,53823
0,53824
0,53825
0,53826
0,53827
0,53828
-0.01124857891001921,53829
0,53830
0,53831
0,53832
0,53833
0,53834
0.005576194371679362,53835
0,53836
0,53837
0,53838
0,53839
0,53840
-0.002040864693308577,53841
-0.005697735006231036,53842
0,53843
-0.01736812856021657,53844
0,53845
0,53846
0,53847
0,53848
0,53849
0,53850
0,53851
0,53852
0,53853
0,53854
0,53855
0,53856
-0.019395638534486573,53857
0.0023341052665111417,53858
0,53859
0.002129302485522789,53860
-0.017875900157328106,53861
-0.0044798408078328454,53862
0,53863
0,53864
0,53865
0,53866
0,53867
0,53868
0,53869
0,53870
0,53871
0,53872
0,53873
0,53874
0,53875
-0.014522307624196743,53876
0,53877
0,53878
0,53879
0,53880
0,53881
-1.38982668267189e-4,53882
0,53883
0,53884
0.009050768640731248,53885
0,53886
0,53887
0,53888
0,53889
-0.005697735006231036,53890
0,53891
0,53892
0,53893
0,53894
0,53895
-0.00840421738867407,53896
0,53897
0,53898
0,53899
0,53900
0.020448073342689763,53901
0,53902
0,53903
0,53904
0.002129302485522789,53905
0,53906
0,53907
0,53908
0,53909
0,53910
0.0016522105379734881,53911
0,53912
0,53913
0,53914
0,53915
0,53916
0,53917
0,53918
0,53919
0,53920
0,53921
0,53922
0,53923
0,53924
0,53925
-0.01593777730359362,53926
0,53927
-0.0044798408078328454,53928
0,53929
0,53930
0,53931
0,53932
0,53933
0,53934
0,53935
-0.024383295090968416,53936
0,53937
0,53938
0,53939
0,53940
0,53941
0,53942
3.061583234690155e-4,53943
-0.002040864693308577,53944
0,53945
0,53946
0,53947
0,53948
0,53949
0,53950
0,53951
-0.01124857891001921,53952
0,53953
-0.0023495330813577313,53954
-0.009169388683884089,53955
0,53956
0,53957
-0.0047068710229016385,53958
-0.005087489217035602,53959
0,53960
0,53961
-0.01736812856021657,53962
-0.0020701548436225536,53963
0,53964
0,53965
0,53966
0,53967
0,53968
0,53969
0,53970
0,53971
4.96989492623493e-4,53972
-0.021266097435680226,53973
0,53974
0,53975
0,53976
0,53977
0,53978
-0.02885386753001342,53979
0,53980
0,53981
0,53982
-0.01124857891001921,53983
0,53984
0,53985
0,53986
0.010318522156090821,53987
0,53988
-0.0025567827463643133,53989
0,53990
0,53991
0,53992
0,53993
0.0023429316765848996,53994
0,53995
0,53996
0,53997
0,53998
0,53999
0,54000
-0.020189700136590338,54001
0,54002
0,54003
0,54004
0,54005
0,54006
0,54007
0,54008
0,54009
0,54010
0.002129302485522789,54011
0,54012
0,54013
0,54014
-0.019828364514985597,54015
0,54016
0,54017
-0.004285470027626392,54018
0,54019
0,54020
0,54021
-0.001913396651275581,54022
0,54023
-0.007907203021526513,54024
0,54025
-0.0047068710229016385,54026
0,54027
0,54028
0.026900334571837704,54029
0,54030
0,54031
0,54032
0,54033
0,54034
0,54035
0,54036
-0.005697735006231036,54037
0,54038
0.008432959892627474,54039
0,54040
0,54041
0,54042
-1.38982668267189e-4,54043
0,54044
0,54045
0,54046
0,54047
0,54048
0,54049
0.012023446053765492,54050
0,54051
0,54052
0,54053
0,54054
0,54055
0,54056
0,54057
0,54058
0,54059
0,54060
0,54061
0,54062
0,54063
0,54064
0,54065
-0.0017663428669647929,54066
0,54067
0,54068
-0.023998328024659683,54069
0,54070
0,54071
0.00291356827288528,54072
0,54073
0,54074
0,54075
0,54076
0,54077
0,54078
0,54079
0,54080
0,54081
0.011397080142143268,54082
0,54083
0,54084
-0.024439552258834707,54085
0,54086
0,54087
0,54088
0.004516472908527317,54089
0,54090
0,54091
-0.006478005614077911,54092
0,54093
0,54094
0,54095
0,54096
0,54097
0,54098
0,54099
0,54100
0,54101
0.00673477472175219,54102
0,54103
0,54104
0,54105
0,54106
0,54107
0,54108
0,54109
0,54110
0.0023341052665111417,54111
0,54112
-0.0036843643559052825,54113
0,54114
0,54115
0,54116
0,54117
0,54118
0,54119
-0.001028576596002565,54120
0,54121
0,54122
-7.964585562395549e-5,54123
0,54124
0,54125
0,54126
0.026900334571837704,54127
0,54128
-0.002156749625718732,54129
0,54130
0,54131
0.00978480957379339,54132
0,54133
0,54134
0,54135
0,54136
0,54137
0,54138
0,54139
0,54140
0,54141
0,54142
-0.017452013046271347,54143
0,54144
0,54145
0,54146
0,54147
0,54148
-0.006478005614077911,54149
0,54150
0,54151
0,54152
0,54153
0,54154
0,54155
0,54156
0,54157
0,54158
0,54159
0,54160
0,54161
0.0023341052665111417,54162
0,54163
0,54164
0,54165
0,54166
0,54167
0,54168
0,54169
0,54170
0,54171
0,54172
0,54173
0,54174
0,54175
0,54176
0,54177
-0.014795962343007988,54178
0,54179
0,54180
0,54181
0,54182
0,54183
0,54184
0,54185
0,54186
0,54187
0,54188
0,54189
0,54190
0,54191
0,54192
0,54193
0,54194
0,54195
0,54196
0,54197
0,54198
0,54199
0,54200
0,54201
0,54202
0,54203
0,54204
-0.02885386753001342,54205
0,54206
-0.003471542421343342,54207
0,54208
0,54209
-4.2186742364145696e-4,54210
0,54211
0,54212
-5.707529913419505e-4,54213
0,54214
0,54215
0,54216
0,54217
0,54218
0,54219
-0.007464427459267657,54220
0,54221
0,54222
0,54223
0,54224
0,54225
0.026900334571837704,54226
0,54227
0,54228
0,54229
0,54230
0,54231
-0.006478005614077911,54232
0,54233
0,54234
0,54235
0,54236
0,54237
0,54238
0,54239
0,54240
0.011397080142143268,54241
0,54242
0,54243
0,54244
0,54245
0,54246
-0.008917100993060877,54247
0,54248
0,54249
0.005639166778599108,54250
0,54251
0,54252
-0.004070146276994313,54253
0,54254
0,54255
0,54256
0,54257
0,54258
-0.00840421738867407,54259
0,54260
0,54261
0,54262
0,54263
0,54264
0,54265
0,54266
0,54267
0,54268
0,54269
0,54270
0,54271
-0.01784676846000544,54272
0,54273
0.004659204088992387,54274
0,54275
4.96989492623493e-4,54276
0,54277
-0.023770673334058197,54278
0,54279
0.0016522105379734881,54280
-0.01650761647429471,54281
0,54282
0,54283
0,54284
0,54285
0.001573086127049303,54286
0,54287
0,54288
0,54289
0,54290
-0.003219365986829841,54291
0,54292
0,54293
0,54294
0,54295
0,54296
0,54297
-3.159512287771e-5,54298
0,54299
0,54300
0,54301
0,54302
0,54303
0,54304
0,54305
0,54306
-0.0036843643559052825,54307
0,54308
0,54309
-0.02913222498043402,54310
0.0023429316765848996,54311
0,54312
0,54313
0,54314
0,54315
-0.0078064735911447265,54316
0,54317
0,54318
-0.003471542421343342,54319
0,54320
0,54321
0,54322
0.01204438177731779,54323
0,54324
0,54325
0,54326
0.00673477472175219,54327
-0.0047068710229016385,54328
0,54329
0,54330
0,54331
0,54332
0,54333
0,54334
0,54335
0,54336
0,54337
0,54338
0,54339
0,54340
0,54341
0,54342
-0.02349515568685807,54343
0,54344
0,54345
0,54346
-0.002467703348746453,54347
0,54348
-0.020189700136590338,54349
0,54350
-0.020423068438273233,54351
0,54352
0,54353
0.005639166778599108,54354
0,54355
4.96989492623493e-4,54356
0,54357
-0.001913396651275581,54358
0,54359
0.01352806206090661,54360
0,54361
0,54362
-0.007228670337967223,54363
0,54364
0,54365
0,54366
0,54367
0,54368
-0.015334429890724957,54369
0.020448073342689763,54370
0,54371
0,54372
0,54373
0.00291356827288528,54374
0.001573086127049303,54375
0,54376
0,54377
0,54378
0.009772593515236008,54379
0,54380
0,54381
-0.00476843515251312,54382
0,54383
0,54384
0.01056787521535033,54385
0,54386
0,54387
0,54388
0,54389
7.12876992439045e-4,54390
0,54391
-0.001028576596002565,54392
0,54393
0,54394
0,54395
0,54396
0,54397
0,54398
0,54399
0,54400
0,54401
0,54402
0.001573086127049303,54403
0,54404
0,54405
0,54406
0,54407
0,54408
0,54409
-0.019305065309160152,54410
-0.003219365986829841,54411
-0.0052721541010208785,54412
0,54413
0,54414
0,54415
0,54416
-4.2186742364145696e-4,54417
-0.0047068710229016385,54418
-0.007907203021526513,54419
0,54420
0,54421
0,54422
0,54423
0,54424
0,54425
-0.005165798419826686,54426
0,54427
-0.003471542421343342,54428
0,54429
0,54430
0,54431
0,54432
0,54433
0,54434
0,54435
0,54436
0,54437
0,54438
0,54439
0,54440
0,54441
0,54442
0,54443
-0.006701685335137636,54444
0,54445
0,54446
0,54447
0,54448
0,54449
0,54450
0,54451
0,54452
0,54453
0.003466234533170981,54454
0,54455
0,54456
0,54457
0,54458
-0.001913396651275581,54459
0,54460
0,54461
0,54462
0,54463
0,54464
0,54465
0,54466
0,54467
0,54468
0,54469
0,54470
0.005576194371679362,54471
0,54472
0.010318522156090821,54473
0,54474
0.004516472908527317,54475
0,54476
-7.964585562395549e-5,54477
0,54478
0,54479
0,54480
0.001573086127049303,54481
0,54482
-0.0041526302489855,54483
0.012109957134582313,54484
0,54485
0,54486
0,54487
0,54488
0,54489
0,54490
0,54491
0,54492
0.009050768640731248,54493
0,54494
0,54495
0,54496
0,54497
-0.0052721541010208785,54498
0,54499
0,54500
0,54501
0.006455771983820533,54502
3.061583234690155e-4,54503
0,54504
0,54505
0,54506
0.0016522105379734881,54507
0,54508
0,54509
0,54510
0,54511
-0.0036843643559052825,54512
0,54513
0,54514
0,54515
0,54516
0,54517
0.020448073342689763,54518
0,54519
-0.00476843515251312,54520
0,54521
0,54522
0,54523
0,54524
0,54525
-0.007907203021526513,54526
0,54527
0.002129302485522789,54528
0,54529
0,54530
0,54531
-0.007228670337967223,54532
0,54533
0,54534
0,54535
0,54536
0,54537
0,54538
0,54539
-0.007636619906858601,54540
0,54541
0,54542
0,54543
